cut_id,iteration,case_id,scenario_id,hour,cut_family,cut_status,violation_metric,rhs_proxy,linearization_point,master_terms,cut_template,next_requirement
FC-001-0717,1,case_b_ac_uc_benders,2,9,feasibility_proxy,candidate_not_added,375.55190368844393,375.55190368844393,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0718,1,case_b_ac_uc_benders,17,2,feasibility_proxy,candidate_not_added,375.09430740901894,375.09430740901894,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0719,1,case_b_ac_uc_benders,3,9,feasibility_proxy,candidate_not_added,374.8149438716137,374.8149438716137,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0720,1,case_b_ac_uc_benders,26,8,feasibility_proxy,candidate_not_added,373.8816868255046,373.8816868255046,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0721,1,case_b_ac_uc_benders,22,9,feasibility_proxy,candidate_not_added,373.6554971002698,373.6554971002698,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0722,1,case_b_ac_uc_benders,10,8,feasibility_proxy,candidate_not_added,373.21960647651986,373.21960647651986,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0723,1,case_b_ac_uc_benders,31,9,feasibility_proxy,candidate_not_added,372.6377025802182,372.6377025802182,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0724,1,case_b_ac_uc_benders,5,8,feasibility_proxy,candidate_not_added,372.36881705487826,372.36881705487826,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0725,1,case_b_ac_uc_benders,24,8,feasibility_proxy,candidate_not_added,372.368229248374,372.368229248374,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0726,1,case_b_ac_uc_benders,7,8,feasibility_proxy,candidate_not_added,371.0876084993204,371.0876084993204,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0727,1,case_b_ac_uc_benders,13,8,feasibility_proxy,candidate_not_added,370.93693483327934,370.93693483327934,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0728,1,case_b_ac_uc_benders,18,8,feasibility_proxy,candidate_not_added,370.55537328657147,370.55537328657147,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0729,1,case_b_ac_uc_benders,20,8,feasibility_proxy,candidate_not_added,370.4263134297135,370.4263134297135,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0730,1,case_b_ac_uc_benders,25,8,feasibility_proxy,candidate_not_added,369.9670980893622,369.9670980893622,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0731,1,case_b_ac_uc_benders,21,8,feasibility_proxy,candidate_not_added,369.4156820581475,369.4156820581475,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0732,1,case_b_ac_uc_benders,37,8,feasibility_proxy,candidate_not_added,368.8359121920644,368.8359121920644,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0733,1,case_b_ac_uc_benders,17,8,feasibility_proxy,candidate_not_added,368.6388141947508,368.6388141947508,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0734,1,case_b_ac_uc_benders,26,7,feasibility_proxy,candidate_not_added,368.5591947152147,368.5591947152147,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0735,1,case_b_ac_uc_benders,2,8,feasibility_proxy,candidate_not_added,368.5178221526747,368.5178221526747,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0736,1,case_b_ac_uc_benders,29,8,feasibility_proxy,candidate_not_added,367.870987369958,367.870987369958,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0737,1,case_b_ac_uc_benders,33,8,feasibility_proxy,candidate_not_added,367.4741045468112,367.4741045468112,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0738,1,case_b_ac_uc_benders,4,8,feasibility_proxy,candidate_not_added,367.3896405564744,367.3896405564744,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0739,1,case_b_ac_uc_benders,34,8,feasibility_proxy,candidate_not_added,367.3709822081571,367.3709822081571,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0740,1,case_b_ac_uc_benders,32,8,feasibility_proxy,candidate_not_added,367.34731960795546,367.34731960795546,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0741,1,case_b_ac_uc_benders,9,8,feasibility_proxy,candidate_not_added,367.1295525224374,367.1295525224374,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0742,1,case_b_ac_uc_benders,7,7,feasibility_proxy,candidate_not_added,367.0943325512539,367.0943325512539,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0743,1,case_b_ac_uc_benders,1,8,feasibility_proxy,candidate_not_added,367.0699748848458,367.0699748848458,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0744,1,case_b_ac_uc_benders,3,8,feasibility_proxy,candidate_not_added,366.9387347176937,366.9387347176937,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0745,1,case_b_ac_uc_benders,23,8,feasibility_proxy,candidate_not_added,366.83308382104696,366.83308382104696,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0746,1,case_b_ac_uc_benders,12,8,feasibility_proxy,candidate_not_added,366.30062454907807,366.30062454907807,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0747,1,case_b_ac_uc_benders,39,8,feasibility_proxy,candidate_not_added,365.8536039053228,365.8536039053228,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0748,1,case_b_ac_uc_benders,40,8,feasibility_proxy,candidate_not_added,364.3628412274397,364.3628412274397,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0749,1,case_b_ac_uc_benders,19,8,feasibility_proxy,candidate_not_added,364.15741832126207,364.15741832126207,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0750,1,case_b_ac_uc_benders,30,8,feasibility_proxy,candidate_not_added,363.5150238398257,363.5150238398257,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0751,1,case_b_ac_uc_benders,14,8,feasibility_proxy,candidate_not_added,363.471761188422,363.471761188422,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0752,1,case_b_ac_uc_benders,13,3,feasibility_proxy,candidate_not_added,363.335285317195,363.335285317195,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0753,1,case_b_ac_uc_benders,38,8,feasibility_proxy,candidate_not_added,363.2968275581782,363.2968275581782,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0754,1,case_b_ac_uc_benders,27,8,feasibility_proxy,candidate_not_added,363.2249853451178,363.2249853451178,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0755,1,case_b_ac_uc_benders,15,8,feasibility_proxy,candidate_not_added,362.9878860543616,362.9878860543616,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0756,1,case_b_ac_uc_benders,36,8,feasibility_proxy,candidate_not_added,362.6182655111991,362.6182655111991,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0757,1,case_b_ac_uc_benders,16,8,feasibility_proxy,candidate_not_added,362.31216935496695,362.31216935496695,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0758,1,case_b_ac_uc_benders,22,8,feasibility_proxy,candidate_not_added,362.2455819607599,362.2455819607599,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0759,1,case_b_ac_uc_benders,28,8,feasibility_proxy,candidate_not_added,361.1177771699959,361.1177771699959,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0760,1,case_b_ac_uc_benders,31,8,feasibility_proxy,candidate_not_added,360.616032402727,360.616032402727,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0761,1,case_b_ac_uc_benders,8,8,feasibility_proxy,candidate_not_added,360.4689892301564,360.4689892301564,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0762,1,case_b_ac_uc_benders,35,8,feasibility_proxy,candidate_not_added,360.447597802369,360.447597802369,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0763,1,case_b_ac_uc_benders,26,3,feasibility_proxy,candidate_not_added,359.95267906738536,359.95267906738536,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0764,1,case_b_ac_uc_benders,6,8,feasibility_proxy,candidate_not_added,359.9379666181456,359.9379666181456,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0765,1,case_b_ac_uc_benders,5,3,feasibility_proxy,candidate_not_added,356.38426142038645,356.38426142038645,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0766,1,case_b_ac_uc_benders,20,7,feasibility_proxy,candidate_not_added,356.1596758628136,356.1596758628136,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0767,1,case_b_ac_uc_benders,21,3,feasibility_proxy,candidate_not_added,355.45021345612133,355.45021345612133,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0768,1,case_b_ac_uc_benders,20,3,feasibility_proxy,candidate_not_added,355.363735897446,355.363735897446,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0769,1,case_b_ac_uc_benders,33,3,feasibility_proxy,candidate_not_added,355.2320045128219,355.2320045128219,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0770,1,case_b_ac_uc_benders,14,7,feasibility_proxy,candidate_not_added,354.2535618756516,354.2535618756516,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0771,1,case_b_ac_uc_benders,18,3,feasibility_proxy,candidate_not_added,354.07965219103545,354.07965219103545,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0772,1,case_b_ac_uc_benders,36,3,feasibility_proxy,candidate_not_added,353.96290163409356,353.96290163409356,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0773,1,case_b_ac_uc_benders,24,7,feasibility_proxy,candidate_not_added,353.80600847479553,353.80600847479553,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0774,1,case_b_ac_uc_benders,31,3,feasibility_proxy,candidate_not_added,353.8004436595768,353.8004436595768,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0775,1,case_b_ac_uc_benders,12,3,feasibility_proxy,candidate_not_added,353.7634835587008,353.7634835587008,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0776,1,case_b_ac_uc_benders,6,3,feasibility_proxy,candidate_not_added,353.7055313043195,353.7055313043195,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0777,1,case_b_ac_uc_benders,32,7,feasibility_proxy,candidate_not_added,353.35283462976736,353.35283462976736,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0778,1,case_b_ac_uc_benders,11,3,feasibility_proxy,candidate_not_added,352.88079534080896,352.88079534080896,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0779,1,case_b_ac_uc_benders,18,7,feasibility_proxy,candidate_not_added,352.578590065435,352.578590065435,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0780,1,case_b_ac_uc_benders,30,3,feasibility_proxy,candidate_not_added,352.44311397901197,352.44311397901197,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
FC-001-0781,1,case_b_ac_uc_benders,38,3,feasibility_proxy,candidate_not_added,351.7020132382706,351.7020132382706,master_solution_iteration_1,"commitment[g,hour], dispatch[s,hour,g], wind_used[s,hour,w]",0 >= infeasibility_at_xbar + dual_fixed_commitment*(u-u_bar) + dual_fixed_dispatch*(p-p_bar) + dual_fixed_wind*(w-w_bar),Replace proxy row with AC NLP dual multipliers from cyipopt.Problem.
